game_id,game_date,season,home_team_id,away_team_id,y_margin,home_win_pct_to_date,away_win_pct_to_date,win_pct_diff,home_avg_margin_to_date,away_avg_margin_to_date,home_last10_margin,away_last10_margin,last10_margin_diff,home_home_margin_to_date,away_away_margin_to_date,home_rest_days,away_rest_days,rest_diff,home_b2b,away_b2b,home_games_to_date,away_games_to_date
22400442,2024-12-30,2024-25,1610612766,1610612741,-7,0.22580645161290322,0.4375,-0.21169354838709678,-6.645161290322581,-3.8125,-10.8,-2.7,-8.100000000000001,-4.764705882352941,-0.9375,1,1,0,0,0,31,32
22400443,2024-12-30,2024-25,1610612764,1610612752,-20,0.17857142857142858,0.6875,-0.5089285714285714,-13.607142857142858,7.625,-10.0,7.8,-17.8,-11.733333333333333,5.111111111111111,1,1,0,0,0,28,32
22400444,2024-12-30,2024-25,1610612740,1610612746,-3,0.15625,0.5806451612903226,-0.4243951612903226,-11.53125,2.225806451612903,-8.9,2.3,-11.2,-6.0,-0.42857142857142855,2,2,0,0,0,32,31
22400445,2024-12-30,2024-25,1610612762,1610612743,-11,0.23333333333333334,0.5666666666666667,-0.3333333333333333,-8.733333333333333,2.7333333333333334,-7.2,6.1,-13.3,-9.615384615384615,2.1875,1,1,0,0,0,30,30
22400446,2024-12-30,2024-25,1610612744,1610612739,-18,0.5161290322580645,0.8709677419354839,-0.3548387096774194,1.5483870967741935,11.67741935483871,-7.5,16.2,-23.7,1.8,8.307692307692308,1,2,-1,0,0,31,31
22400447,2024-12-30,2024-25,1610612757,1610612755,-22,0.3548387096774194,0.41379310344827586,-0.058954393770856484,-8.870967741935484,-3.9310344827586206,-11.8,0.6,-12.4,-6.066666666666666,-2.7333333333333334,1,1,0,0,0,31,29
22400448,2024-12-30,2024-25,1610612758,1610612742,10,0.40625,0.625,-0.21875,0.8125,6.125,1.2,5.5,-4.3,1.0,3.4705882352941178,1,1,0,0,0,32,32
22400449,2024-12-31,2024-25,1610612738,1610612761,54,0.71875,0.21875,0.5,9.375,-6.75,7.4,-14.3,21.700000000000003,7.722222222222222,-8.333333333333334,1,1,0,0,0,32,32
22400450,2024-12-31,2024-25,1610612754,1610612749,-8,0.48484848484848486,0.5172413793103449,-0.03239289446186,-2.0606060606060606,0.8620689655172413,4.2,0.8,3.4000000000000004,1.3076923076923077,-2.9285714285714284,1,2,-1,0,0,33,29
22400451,2024-12-31,2024-25,1610612759,1610612746,36,0.5,0.59375,-0.09375,-0.84375,2.25,-0.8,2.2,-3.0,1.4444444444444444,-0.2,1,0,1,0,1,32,32
22400452,2024-12-31,2024-25,1610612760,1610612750,8,0.8333333333333334,0.5483870967741935,0.28494623655913986,12.033333333333333,2.129032258064516,16.1,-0.7,16.8,13.642857142857142,1.3125,1,1,0,0,0,30,31
22400453,2024-12-31,2024-25,1610612756,1610612763,-5,0.4838709677419355,0.6666666666666666,-0.18279569892473113,-1.6774193548387097,9.212121212121213,-4.7,12.0,-16.7,1.1176470588235294,4.4,2,1,1,0,0,31,33
22400454,2024-12-31,2024-25,1610612747,1610612739,-12,0.5806451612903226,0.875,-0.2943548387096774,-2.096774193548387,11.875,-1.2,14.9,-16.1,3.357142857142857,9.0,2,0,2,0,1,31,32
22400455,2025-01-01,2024-25,1610612765,1610612753,9,0.4375,0.5882352941176471,-0.15073529411764708,-2.9375,2.3823529411764706,-5.3,-3.5,-1.7999999999999998,-6.076923076923077,-2.1176470588235294,3,2,1,0,0,32,34
22400456,2025-01-01,2024-25,1610612764,1610612741,18,0.1724137931034483,0.45454545454545453,-0.28213166144200624,-13.827586206896552,-3.484848484848485,-8.4,-3.5,-4.9,-12.25,-0.47058823529411764,1,1,0,0,0,29,33
22400457,2025-01-01,2024-25,1610612748,1610612740,11,0.5172413793103449,0.15151515151515152,0.36572622779519337,1.7241379310344827,-11.272727272727273,2.4,-9.4,11.8,6.142857142857143,-17.8,2,1,1,0,0,29,33
22400458,2025-01-01,2024-25,1610612752,1610612762,16,0.696969696969697,0.22580645161290322,0.47116324535679377,8.0,-8.806451612903226,10.7,-5.6,16.299999999999997,10.857142857142858,-8.058823529411764,1,1,0,0,0,33,31
22400459,2025-01-01,2024-25,1610612761,1610612751,17,0.21212121212121213,0.375,-0.16287878787878787,-8.181818181818182,-4.9375,-16.0,-6.4,-9.6,-5.352941176470588,-3.4444444444444446,0,2,-2,1,0,33,32
22400460,2025-01-01,2024-25,1610612745,1610612742,11,0.6774193548387096,0.6060606060606061,0.07135874877810355,7.064516129032258,5.636363636363637,4.6,0.9,3.6999999999999997,9.375,2.7222222222222223,2,1,1,0,0,31,33
22400461,2025-01-01,2024-25,1610612743,1610612737,19,0.5806451612903226,0.5625,0.01814516129032262,3.0,-0.75,8.1,3.2,4.8999999999999995,3.357142857142857,-0.2,1,2,-1,0,0,31,32
22400462,2025-01-01,2024-25,1610612758,1610612755,6,0.42424242424242425,0.43333333333333335,-0.009090909090909094,1.0909090909090908,-3.066666666666667,2.7,3.2,-0.5,1.4736842105263157,-1.1875,1,1,0,0,0,33,30
22400463,2025-01-02,2024-25,1610612748,1610612754,-13,0.5333333333333333,0.47058823529411764,0.06274509803921569,2.033333333333333,-2.235294117647059,2.5,2.5,0.0,6.466666666666667,-4.25,0,1,-1,1,0,30,34
22400464,2025-01-02,2024-25,1610612750,1610612738,-3,0.53125,0.7272727272727273,-0.1960227272727273,1.8125,10.727272727272727,-3.2,12.2,-15.399999999999999,3.0,11.5,1,1,0,0,0,32,33
22400465,2025-01-02,2024-25,1610612749,1610612751,-3,0.5333333333333333,0.36363636363636365,0.16969696969696968,1.1,-5.303030303030303,-0.5,-9.0,8.5,4.4,-4.157894736842105,1,0,1,0,1,30,33
22400466,2025-01-02,2024-25,1610612760,1610612746,18,0.8387096774193549,0.5757575757575758,0.26295210166177907,11.903225806451612,1.0909090909090908,14.2,-3.6,17.8,13.266666666666667,-2.4375,1,1,0,0,0,31,33
22400467,2025-01-02,2024-25,1610612744,1610612755,34,0.5,0.41935483870967744,0.08064516129032256,0.9375,-3.161290322580645,-7.6,1.8,-9.4,0.5625,-1.4705882352941178,2,0,2,0,1,32,31
22400468,2025-01-02,2024-25,1610612747,1610612757,8,0.5625,0.34375,0.21875,-2.40625,-9.28125,1.7,-11.8,13.5,2.3333333333333335,-11.5,1,2,-1,0,0,32,32
22400469,2025-01-03,2024-25,1610612765,1610612766,4,0.45454545454545453,0.21875,0.23579545454545453,-2.5757575757575757,-6.65625,-2.3,-9.1,6.8,-5.0,-8.928571428571429,1,3,-2,0,0,33,32
22400470,2025-01-03,2024-25,1610612761,1610612753,-9,0.23529411764705882,0.5714285714285714,-0.3361344537815126,-7.4411764705882355,2.057142857142857,-13.6,-3.6,-10.0,-4.111111111111111,-2.5,1,1,0,0,0,34,35
22400471,2025-01-03,2024-25,1610612745,1610612738,-23,0.6875,0.7352941176470589,-0.047794117647058876,7.1875,10.5,6.6,13.1,-6.5,9.470588235294118,10.933333333333334,1,0,1,0,1,32,34
22400472,2025-01-03,2024-25,1610612740,1610612764,12,0.14705882352941177,0.2,-0.05294117647058824,-11.264705882352942,-12.766666666666667,-9.5,-7.5,-2.0,-5.833333333333333,-15.76923076923077,1,1,0,0,0,34,30
22400473,2025-01-03,2024-25,1610612760,1610612752,10,0.84375,0.7058823529411765,0.13786764705882348,12.09375,8.235294117647058,12.3,11.8,0.5,13.5625,5.894736842105263,0,1,-1,1,0,32,34
22400474,2025-01-03,2024-25,1610612742,1610612739,-12,0.5882352941176471,0.8787878787878788,-0.2905525846702317,5.147058823529412,11.878787878787879,-0.9,14.9,-15.8,9.133333333333333,9.2,1,2,-1,0,0,34,33
22400475,2025-01-03,2024-25,1610612743,1610612759,-3,0.59375,0.5151515151515151,0.07859848484848486,3.5,0.2727272727272727,7.0,5.5,1.5,4.4,-3.7857142857142856,1,2,-1,0,0,32,33
22400476,2025-01-03,2024-25,1610612758,1610612763,5,0.4411764705882353,0.6764705882352942,-0.23529411764705888,1.2352941176470589,9.088235294117647,0.6,11.9,-11.3,1.7,4.4375,1,2,-1,0,0,34,34
22400477,2025-01-03,2024-25,1610612747,1610612737,17,0.5757575757575758,0.5454545454545454,0.030303030303030387,-2.090909090909091,-1.303030303030303,2.7,-0.2,2.9000000000000004,2.6875,-1.375,0,1,-1,1,0,33,33
22400478,2025-01-04,2024-25,1610612751,1610612755,-29,0.38235294117647056,0.40625,-0.023897058823529438,-5.0588235294117645,-4.125,-8.2,-2.4,-5.799999999999999,-6.857142857142857,-3.2777777777777777,1,1,0,0,0,34,32
22400479,2025-01-04,2024-25,1610612765,1610612750,14,0.47058823529411764,0.5151515151515151,-0.0445632798573975,-2.3823529411764706,1.6666666666666667,-0.9,-2.7,1.8000000000000003,-4.4,0.7647058823529411,0,1,-1,1,0,34,33
22400480,2025-01-04,2024-25,1610612754,1610612756,18,0.4857142857142857,0.46875,0.01696428571428571,-1.8,-1.78125,4.2,-4.2,8.4,0.6428571428571429,-5.071428571428571,1,3,-2,0,0,35,32
22400481,2025-01-04,2024-25,1610612748,1610612762,-36,0.5161290322580645,0.21875,0.2973790322580645,1.5483870967741935,-9.03125,0.3,-11.4,11.700000000000001,5.25,-8.5,1,2,-1,0,0,31,32
22400482,2025-01-04,2024-25,1610612741,1610612752,13,0.4411764705882353,0.6857142857142857,-0.24453781512605044,-3.911764705882353,7.714285714285714,-4.4,11.6,-16.0,-6.6875,5.1,2,0,2,0,1,34,35
22400483,2025-01-04,2024-25,1610612749,1610612757,-3,0.5161290322580645,0.3333333333333333,0.1827956989247312,0.967741935483871,-9.242424242424242,0.7,-8.4,9.1,3.9375,-11.294117647058824,1,1,0,0,0,31,33
22400484,2025-01-04,2024-25,1610612759,1610612743,-11,0.5294117647058824,0.5757575757575758,-0.04634581105169344,0.35294117647058826,3.303030303030303,5.3,4.5,0.7999999999999998,3.263157894736842,2.7058823529411766,0,0,0,1,1,34,33
22400485,2025-01-04,2024-25,1610612744,1610612763,8,0.5151515151515151,0.6571428571428571,-0.141991341991342,1.9393939393939394,8.685714285714285,-5.0,8.6,-13.6,2.5294117647058822,3.8823529411764706,1,0,1,0,1,33,35
22400486,2025-01-04,2024-25,1610612746,1610612737,26,0.5588235294117647,0.5294117647058824,0.02941176470588236,0.5294117647058824,-1.7647058823529411,-2.6,-2.1,-0.5,4.411764705882353,-2.2941176470588234,1,0,1,0,1,34,34
22400487,2025-01-05,2024-25,1610612760,1610612738,13,0.8484848484848485,0.7428571428571429,0.10562770562770563,12.030303030303031,10.857142857142858,12.3,13.0,-0.6999999999999993,13.352941176470589,11.6875,1,1,0,0,0,33,35
22400488,2025-01-05,2024-25,1610612739,1610612766,10,0.8823529411764706,0.21212121212121213,0.6702317290552584,11.882352941176471,-6.575757575757576,14.7,-8.1,22.799999999999997,14.11111111111111,-8.6,1,1,0,0,0,34,33
22400489,2025-01-05,2024-25,1610612764,1610612740,-12,0.1935483870967742,0.17142857142857143,0.022119815668202758,-12.741935483870968,-10.6,-5.9,-7.8,1.8999999999999995,-10.470588235294118,-17.375,1,1,0,0,0,31,35
22400490,2025-01-05,2024-25,1610612753,1610612762,-13,0.5833333333333334,0.24242424242424243,0.34090909090909094,2.25,-7.666666666666667,-3.2,-3.4,0.19999999999999973,6.882352941176471,-6.157894736842105,1,0,1,0,1,36,33
22400491,2025-01-05,2024-25,1610612745,1610612747,4,0.6666666666666666,0.5882352941176471,0.07843137254901955,6.2727272727272725,-1.5294117647058822,4.9,3.5,1.4000000000000004,7.666666666666667,-6.588235294117647,1,1,0,0,0,33,34
22400492,2025-01-05,2024-25,1610612744,1610612758,-30,0.5294117647058824,0.45714285714285713,0.07226890756302523,2.1176470588235294,1.3428571428571427,-4.1,-3.3,-0.7999999999999998,2.8333333333333335,0.5714285714285714,0,1,-1,1,0,34,35
22400493,2025-01-06,2024-25,1610612765,1610612757,3,0.4857142857142857,0.35294117647058826,0.13277310924369745,-1.9142857142857144,-8.882352941176471,-0.4,-7.2,6.8,-3.25,-10.5,1,1,0,0,0,35,34
22400494,2025-01-06,2024-25,1610612755,1610612756,-10,0.42424242424242425,0.45454545454545453,-0.030303030303030276,-3.121212121212121,-2.272727272727273,1.9,-5.5,7.4,-5.214285714285714,-5.933333333333334,1,1,0,0,0,33,33
22400495,2025-01-06,2024-25,1610612751,1610612754,-14,0.37142857142857144,0.5,-0.12857142857142856,-5.742857142857143,-1.25,-9.5,4.6,-14.1,-8.333333333333334,-3.4285714285714284,1,1,0,0,0,35,36
22400496,2025-01-06,2024-25,1610612752,1610612753,-9,0.6666666666666666,0.5675675675675675,0.09909909909909909,7.138888888888889,1.837837837837838,9.4,-4.0,13.4,11.2,-1.894736842105263,1,0,1,0,1,36,37
22400497,2025-01-06,2024-25,1610612761,1610612749,-24,0.22857142857142856,0.5,-0.27142857142857146,-7.485714285714286,0.84375,-14.0,1.0,-15.0,-4.368421052631579,-2.2,2,1,1,0,0,35,32
22400498,2025-01-06,2024-25,1610612741,1610612759,4,0.45714285714285713,0.5142857142857142,-0.057142857142857106,-3.4285714285714284,0.02857142857142857,-2.3,4.0,-6.3,-5.529411764705882,-3.3333333333333335,1,1,0,0,0,35,35
22400499,2025-01-06,2024-25,1610612763,1610612742,15,0.6388888888888888,0.5714285714285714,0.06746031746031744,8.222222222222221,4.6571428571428575,6.2,-0.7,6.9,13.222222222222221,2.0,1,2,-1,0,0,36,35
22400500,2025-01-06,2024-25,1610612750,1610612746,2,0.5,0.5714285714285714,-0.0714285714285714,1.2058823529411764,1.2571428571428571,-5.1,1.1,-6.199999999999999,2.625,-3.3529411764705883,1,1,0,0,0,34,35
22400501,2025-01-06,2024-25,1610612758,1610612748,5,0.4722222222222222,0.5,-0.02777777777777779,2.138888888888889,0.375,-0.5,-4.3,3.8,1.8571428571428572,-2.4,0,1,-1,1,0,36,32
22400502,2025-01-07,2024-25,1610612766,1610612756,11,0.20588235294117646,0.47058823529411764,-0.2647058823529412,-6.676470588235294,-1.911764705882353,-9.5,-5.3,-4.2,-4.888888888888889,-4.9375,1,0,1,0,1,34,34
22400503,2025-01-07,2024-25,1610612764,1610612745,-23,0.1875,0.6764705882352942,-0.48897058823529416,-12.71875,6.205882352941177,-6.1,4.2,-10.3,-10.555555555555555,4.6,1,1,0,0,0,32,34
22400504,2025-01-07,2024-25,1610612742,1610612747,21,0.5555555555555556,0.5714285714285714,-0.015873015873015817,4.111111111111111,-1.6,-3.2,4.1,-7.3,7.8125,-6.444444444444445,0,1,-1,1,0,36,35
22400505,2025-01-07,2024-25,1610612740,1610612750,-7,0.19444444444444445,0.5142857142857142,-0.3198412698412698,-9.972222222222221,1.2285714285714286,-6.4,-6.3,-0.10000000000000053,-4.894736842105263,-0.05555555555555555,1,0,1,0,1,36,35
22400506,2025-01-07,2024-25,1610612762,1610612737,-3,0.2647058823529412,0.5142857142857142,-0.24957983193277306,-7.0588235294117645,-2.4571428571428573,-1.3,-1.7,0.3999999999999999,-9.714285714285714,-3.611111111111111,1,2,-1,0,0,34,35
22400507,2025-01-07,2024-25,1610612743,1610612738,-12,0.5882352941176471,0.7222222222222222,-0.13398692810457513,3.5294117647058822,10.194444444444445,5.5,10.3,-4.800000000000001,3.9375,10.235294117647058,2,1,1,0,0,34,36
22400508,2025-01-07,2024-25,1610612744,1610612748,-16,0.5142857142857142,0.48484848484848486,0.029437229437229373,1.2,0.21212121212121213,-6.1,-4.7,-1.3999999999999995,1.105263157894737,-2.5625,1,0,1,0,1,35,33
22400509,2025-01-08,2024-25,1610612739,1610612760,7,0.8857142857142857,0.8529411764705882,0.032773109243697474,11.82857142857143,12.058823529411764,16.6,12.2,4.400000000000002,13.894736842105264,10.625,2,2,0,0,0,35,34
22400510,2025-01-08,2024-25,1610612754,1610612741,16,0.5135135135135135,0.4722222222222222,0.04129129129129128,-0.8378378378378378,-3.2222222222222223,4.5,-3.3,7.8,1.8,-1.4444444444444444,1,1,0,0,0,37,36
22400511,2025-01-08,2024-25,1610612752,1610612761,14,0.6486486486486487,0.2222222222222222,0.4264264264264265,6.702702702702703,-7.944444444444445,5.9,-15.4,21.3,9.9375,-11.1875,1,1,0,0,0,37,36
22400512,2025-01-08,2024-25,1610612755,1610612764,6,0.4117647058823529,0.18181818181818182,0.2299465240641711,-3.323529411764706,-13.030303030303031,-0.4,-7.0,6.6,-5.533333333333333,-15.5,1,0,1,0,1,34,33
22400513,2025-01-08,2024-25,1610612751,1610612765,-15,0.3611111111111111,0.5,-0.1388888888888889,-5.972222222222222,-1.7777777777777777,-8.0,2.3,-10.3,-8.6875,-0.7894736842105263,1,1,0,0,0,36,36
22400514,2025-01-08,2024-25,1610612740,1610612757,-19,0.1891891891891892,0.34285714285714286,-0.15366795366795366,-9.891891891891891,-8.714285714285714,-5.6,-7.3,1.7000000000000002,-5.0,-10.105263157894736,0,1,-1,1,0,37,35
22400515,2025-01-08,2024-25,1610612743,1610612746,23,0.5714285714285714,0.5555555555555556,0.015873015873015817,3.085714285714286,1.1666666666666667,4.5,3.1,1.4,3.0,-3.2777777777777777,0,1,-1,1,0,35,36
22400516,2025-01-08,2024-25,1610612749,1610612759,16,0.5151515151515151,0.5,0.015151515151515138,1.5454545454545454,-0.08333333333333333,2.9,5.0,-2.1,3.5294117647058822,-3.375,1,1,0,0,0,33,36
22400517,2025-01-09,2024-25,1610612739,1610612761,6,0.8888888888888888,0.21621621621621623,0.6726726726726726,11.694444444444445,-8.108108108108109,16.3,-16.7,33.0,13.55,-11.352941176470589,0,0,0,1,1,36,37
22400518,2025-01-09,2024-25,1610612765,1610612744,-3,0.5135135135135135,0.5,0.013513513513513487,-1.3243243243243243,0.7222222222222222,3.7,-2.6,6.300000000000001,-2.8823529411764706,1.3125,0,1,-1,1,0,37,36
22400519,2025-01-09,2024-25,1610612753,1610612750,-15,0.5789473684210527,0.5277777777777778,0.051169590643274865,2.026315789473684,1.3888888888888888,-2.2,-3.0,0.7999999999999998,5.777777777777778,0.3157894736842105,2,1,1,0,0,38,36
22400520,2025-01-09,2024-25,1610612763,1610612745,-4,0.6486486486486487,0.6857142857142857,-0.037065637065637036,8.405405405405405,6.685714285714286,8.3,6.4,1.9000000000000004,13.31578947368421,5.75,2,1,1,0,0,37,35
22400521,2025-01-09,2024-25,1610612742,1610612757,6,0.5675675675675675,0.3611111111111111,0.20645645645645644,4.5675675675675675,-7.944444444444445,1.2,-4.7,5.9,8.588235294117647,-8.65,1,0,1,0,1,37,36
22400522,2025-01-09,2024-25,1610612756,1610612737,8,0.45714285714285713,0.5277777777777778,-0.07063492063492066,-2.1714285714285713,-2.3055555555555554,-7.1,-2.2,-4.8999999999999995,0.7777777777777778,-3.263157894736842,1,1,0,0,0,35,36
22400523,2025-01-09,2024-25,1610612762,1610612748,-5,0.2571428571428571,0.5,-0.24285714285714288,-6.942857142857143,0.6764705882352942,2.1,-2.4,4.5,-9.266666666666667,-1.4705882352941178,1,1,0,0,0,35,34
22400525,2025-01-10,2024-25,1610612754,1610612744,12,0.5263157894736842,0.5135135135135135,0.012802275960170695,-0.39473684210526316,0.7837837837837838,5.2,-3.3,8.5,2.6875,1.411764705882353,1,0,1,0,1,38,37
22400526,2025-01-10,2024-25,1610612753,1610612749,-3,0.5641025641025641,0.5294117647058824,0.03469079939668174,1.5897435897435896,1.9705882352941178,-3.1,4.0,-7.1,4.684210526315789,-0.5625,0,1,-1,1,0,39,34
22400527,2025-01-10,2024-25,1610612755,1610612740,-8,0.42857142857142855,0.18421052631578946,0.24436090225563908,-3.057142857142857,-10.131578947368421,-0.8,-5.5,4.7,-4.8125,-15.647058823529411,1,1,0,0,0,35,38
22400528,2025-01-10,2024-25,1610612738,1610612758,-17,0.7297297297297297,0.4864864864864865,0.2432432432432432,10.243243243243244,2.2162162162162162,12.4,0.1,12.3,10.157894736842104,2.533333333333333,2,3,-1,0,0,37,37
22400529,2025-01-10,2024-25,1610612752,1610612760,-25,0.6578947368421053,0.8285714285714286,-0.17067669172932332,6.894736842105263,11.514285714285714,6.2,10.9,-4.7,10.176470588235293,9.588235294117647,1,1,0,0,0,38,35
22400530,2025-01-10,2024-25,1610612741,1610612764,33,0.4594594594594595,0.17647058823529413,0.2829888712241654,-3.5675675675675675,-12.823529411764707,-5.0,-8.5,3.5,-5.0,-14.866666666666667,1,1,0,0,0,37,34
22400531,2025-01-10,2024-25,1610612743,1610612751,19,0.5833333333333334,0.35135135135135137,0.231981981981982,3.638888888888889,-6.216216216216216,6.5,-10.2,16.7,4.111111111111111,-3.8,1,1,0,0,0,36,37
22400533,2025-01-11,2024-25,1610612756,1610612762,8,0.4722222222222222,0.25,0.2222222222222222,-1.8888888888888888,-6.888888888888889,-5.4,0.9,-6.300000000000001,1.1578947368421053,-5.2,1,1,0,0,0,36,36
22400534,2025-01-11,2024-25,1610612765,1610612761,9,0.5,0.21052631578947367,0.2894736842105263,-1.368421052631579,-8.052631578947368,4.1,-16.6,20.700000000000003,-2.888888888888889,-11.055555555555555,1,1,0,0,0,38,38
22400535,2025-01-11,2024-25,1610612750,1610612763,-2,0.5405405405405406,0.631578947368421,-0.09103840682788045,1.7567567567567568,8.078947368421053,-0.5,2.8,-3.3,2.588235294117647,3.2222222222222223,1,1,0,0,0,37,38
22400536,2025-01-11,2024-25,1610612757,1610612748,-21,0.35135135135135137,0.5142857142857142,-0.16293436293436286,-7.891891891891892,0.8,-5.5,-1.2,-4.3,-7.0625,-1.1111111111111112,1,1,0,0,0,37,35
22400539,2025-01-12,2024-25,1610612752,1610612749,34,0.6410256410256411,0.5428571428571428,0.09816849816849826,6.076923076923077,2.0,2.3,6.6,-4.3,8.222222222222221,-0.35294117647058826,1,1,0,0,0,39,35
22400540,2025-01-12,2024-25,1610612742,1610612743,-11,0.5789473684210527,0.5945945945945946,-0.015647226173541973,4.605263157894737,4.054054054054054,0.2,5.7,-5.5,8.444444444444445,3.1666666666666665,2,1,1,0,0,38,37
22400541,2025-01-12,2024-25,1610612741,1610612758,-5,0.47368421052631576,0.5,-0.026315789473684237,-2.6052631578947367,2.6052631578947367,-2.6,3.1,-5.7,-3.0,3.4375,1,1,0,0,0,38,38
22400542,2025-01-12,2024-25,1610612738,1610612740,1,0.7105263157894737,0.20512820512820512,0.5053981106612686,9.526315789473685,-9.666666666666666,8.2,-3.6,11.799999999999999,8.8,-14.333333333333334,1,1,0,0,0,38,39
22400543,2025-01-12,2024-25,1610612739,1610612754,-15,0.8918918918918919,0.5384615384615384,0.35343035343035345,11.54054054054054,-0.07692307692307693,14.0,3.7,10.3,13.19047619047619,-2.6363636363636362,2,1,1,0,0,37,39
22400544,2025-01-12,2024-25,1610612753,1610612755,5,0.55,0.4166666666666667,0.13333333333333336,1.475,-3.1944444444444446,-4.1,1.1,-5.199999999999999,4.3,-1.5789473684210527,1,1,0,0,0,40,36
22400545,2025-01-12,2024-25,1610612764,1610612760,-41,0.17142857142857143,0.8333333333333334,-0.661904761904762,-13.4,11.88888888888889,-10.7,12.7,-23.4,-11.210526315789474,10.444444444444445,1,1,0,0,0,35,36
22400546,2025-01-12,2024-25,1610612762,1610612751,1,0.24324324324324326,0.34210526315789475,-0.09886201991465149,-6.918918918918919,-6.552631578947368,-1.0,-11.0,10.0,-9.0,-4.523809523809524,0,1,-1,1,0,37,38
22400547,2025-01-12,2024-25,1610612756,1610612766,7,0.4864864864864865,0.22857142857142856,0.257915057915058,-1.6216216216216217,-6.171428571428572,-3.8,-7.0,3.2,1.5,-8.6875,0,4,-4,1,0,37,35
22400548,2025-01-13,2024-25,1610612764,1610612750,-14,0.16666666666666666,0.5263157894736842,-0.35964912280701755,-14.166666666666666,1.6578947368421053,-13.0,0.6,-13.6,-12.7,1.05,0,1,-1,1,0,36,38
22400549,2025-01-13,2024-25,1610612752,1610612765,-5,0.65,0.5128205128205128,0.13717948717948725,6.775,-1.1025641025641026,5.4,4.2,1.2000000000000002,9.578947368421053,0.0,0,1,-1,1,0,40,39
22400550,2025-01-13,2024-25,1610612761,1610612744,3,0.20512820512820512,0.5,-0.2948717948717949,-8.076923076923077,0.4473684210526316,-17.1,-3.9,-13.200000000000001,-5.35,0.6666666666666666,1,2,-1,0,0,39,38
22400551,2025-01-13,2024-25,1610612745,1610612763,2,0.6944444444444444,0.6410256410256411,0.05341880341880334,6.611111111111111,7.923076923076923,4.8,1.4,3.4,7.473684210526316,3.1578947368421053,3,1,2,0,0,36,39
22400552,2025-01-13,2024-25,1610612747,1610612759,-24,0.5555555555555556,0.4864864864864865,0.06906906906906907,-2.138888888888889,-0.5135135135135135,1.4,2.7,-1.3000000000000003,3.5294117647058822,-4.117647058823529,5,4,1,0,0,36,37
22400553,2025-01-13,2024-25,1610612746,1610612748,11,0.5405405405405406,0.5277777777777778,0.01276276276276278,0.5135135135135135,1.3611111111111112,-2.9,-0.6,-2.3,5.611111111111111,0.05263157894736842,4,1,3,0,0,37,36
22400554,2025-01-14,2024-25,1610612754,1610612739,-10,0.55,0.868421052631579,-0.31842105263157894,0.3,10.842105263157896,4.6,10.2,-5.6,3.235294117647059,9.375,1,1,0,0,0,40,38
22400555,2025-01-14,2024-25,1610612755,1610612760,-16,0.40540540540540543,0.8378378378378378,-0.4324324324324324,-3.2432432432432434,12.675675675675675,0.1,15.0,-14.9,-5.0,12.052631578947368,1,1,0,0,0,37,37
22400556,2025-01-14,2024-25,1610612737,1610612756,5,0.5135135135135135,0.5,0.013513513513513487,-2.4594594594594597,-1.394736842105263,-2.3,-0.4,-1.9,-1.2352941176470589,-5.294117647058823,4,1,3,0,0,37,38
22400557,2025-01-14,2024-25,1610612741,1610612740,-6,0.46153846153846156,0.2,0.26153846153846155,-2.6666666666666665,-9.45,-0.6,-3.4,2.8,-3.1,-13.631578947368421,1,1,0,0,0,39,40
22400558,2025-01-14,2024-25,1610612749,1610612758,15,0.5277777777777778,0.5128205128205128,0.014957264957265015,1.0,2.6666666666666665,2.1,4.0,-1.9,4.222222222222222,3.5294117647058822,1,1,0,0,0,36,39
22400559,2025-01-14,2024-25,1610612742,1610612743,-19,0.5641025641025641,0.6052631578947368,-0.04116059379217274,4.205128205128205,4.2368421052631575,-3.3,7.8,-11.1,7.421052631578948,3.5789473684210527,1,1,0,0,0,39,38
22400560,2025-01-14,2024-25,1610612757,1610612751,-18,0.34210526315789475,0.3333333333333333,0.00877192982456143,-8.236842105263158,-6.410256410256411,-5.6,-9.6,4.0,-7.882352941176471,-4.363636363636363,2,1,1,0,0,38,39
22400561,2025-01-15,2024-25,1610612755,1610612752,-6,0.39473684210526316,0.6341463414634146,-0.23940949935815148,-3.5789473684210527,6.487804878048781,-1.9,2.6,-4.5,-5.611111111111111,4.238095238095238,0,1,-1,1,0,38,41
22400562,2025-01-15,2024-25,1610612761,1610612738,13,0.225,0.717948717948718,-0.492948717948718,-7.8,9.307692307692308,-15.4,8.7,-24.1,-4.9523809523809526,10.333333333333334,1,2,-1,0,0,40,39
22400563,2025-01-15,2024-25,1610612741,1610612737,-16,0.45,0.5263157894736842,-0.07631578947368417,-2.75,-2.263157894736842,0.9,-0.2,1.1,-3.238095238095238,-3.5,0,0,0,1,1,40,38
22400564,2025-01-15,2024-25,1610612749,1610612753,29,0.5405405405405406,0.5609756097560976,-0.020435069215557045,1.3783783783783783,1.5609756097560976,1.5,-4.0,5.5,4.7894736842105265,-1.35,0,2,-2,1,0,37,41
22400565,2025-01-15,2024-25,1610612750,1610612744,-1,0.5384615384615384,0.48717948717948717,0.051282051282051266,1.9743589743589745,0.358974358974359,1.4,-4.0,5.4,2.3333333333333335,0.47368421052631576,1,1,0,0,0,39,39
22400566,2025-01-15,2024-25,1610612740,1610612742,3,0.21951219512195122,0.55,-0.33048780487804885,-9.073170731707316,3.625,-1.1,-4.6,3.4999999999999996,-5.666666666666667,1.15,0,0,0,1,1,41,40
